,request_id,function name,duration (ms),billed duration (ms),memory size (mb),max memory used (mb),init duration (ms),import duration (ms)
1032,eea833b0-7143-4888-b97d-f320649ae6c1,fn602,1.60,160,1024,33,157.54,41.32962226867676
1033,ceb93442-a12a-4052-a0a8-5b60362c508f,fn355,1.52,585,1024,64,582.82,410.0222587585449
1034,943007ec-ccb8-40ba-af89-cb1057681eac,fn42,1.39,818,1024,86,816.45,681.1599731445312
1035,1c2aa1cd-bae7-4d65-8a35-721b63b95d50,fn1230,1.47,507,1024,52,504.94,319.63515281677246
1036,6264d7f8-98f7-4ab0-80ec-364e4ead134b,fn108,1.39,120,1024,31,118.54,6.661653518676758
1037,2168d82c-5134-4fc5-9cff-ca829488cbb8,fn1029,1.95,167,1024,33,164.87,39.75534439086914
1038,64b8c4f3-dce7-43f9-9d3c-1a0c562b89ea,fn1407,1.09,116,1024,31,114.77,3.155946731567383
1039,b9114396-1b99-421d-8932-1ce9a0396b85,fn1374,1.25,189,1024,33,187.43,48.326969146728516
1040,429edce0-f188-43f6-89c2-153ec68afa3c,fn1051,1.88,331,1024,48,328.35,197.43633270263672
1041,f2495be1-ee94-4d5d-a551-f2b7259080b5,fn1069,2.49,169,1024,33,166.25,32.926082611083984
1042,6454a2a2-d75f-4e7c-b3ab-6b6075c2e7ad,fn1164,1.15,301,1024,48,298.86,196.86269760131836
1043,b3405221-305d-4439-801f-67ca8f148e3b,fn760,1.19,444,1024,57,441.88,296.9324588775635
1044,83459654-077b-49dd-9b0f-23926867266b,fn161,1.49,164,1024,31,161.66,6.661176681518555
1045,466766ec-b402-4450-8292-b670f59b9208,fn223,1.82,198,1024,34,196.09,48.16484451293945
1046,80b39232-be2b-4048-b84a-6a40c0863629,fn1202,1.55,598,1024,61,595.73,442.05403327941895
1047,6c6fcdd8-6aa7-43a5-b56b-a9b50938c946,fn434,1.30,231,1024,43,229.25,112.11347579956055
1048,80310a68-9436-4693-b102-b47066da55c7,fn593,1.07,430,1024,62,428.86,305.65524101257324
1049,a030a2f4-2236-48e8-a171-e292995cdf97,fn1024,1.53,778,1024,85,776.22,631.8976879119873
1050,89ed9022-6050-498a-8314-a88e60e04460,fn1323,1.56,274,1024,44,272.01,141.45278930664062
1051,7276420d-28ea-4714-8bbc-62b03d77231c,fn817,1.70,325,1024,42,323.08,150.86817741394043
1052,2f21dfa3-1295-4774-88e5-8361f31f4b78,fn2,1.63,332,1024,49,330.06,203.10664176940918
1053,abc66f11-e30f-422f-a991-8f92740ebeaf,fn53,1.45,147,1024,31,144.82,2.6540756225585938
1054,4a5e8ffe-2032-4405-9b5d-c24f0005189c,fn993,1.20,529,1024,62,527.12,367.2342300415039
1055,7a8af8f9-5613-4a3e-9ffe-2b7cf713bc16,fn86,1.24,94,1024,30,91.94,1.2803077697753906
1056,f95a5bc0-d502-46e2-be48-7b97bd34d315,fn1380,1.25,670,1024,70,668.49,524.8990058898926
1057,7e4877ad-a1b9-4bba-9b1c-0c6073bef67a,fn330,1.32,776,1024,86,773.88,647.0167636871338
1058,eb53afad-5a34-4817-9b5a-e7e5661179c3,fn1162,1.14,430,1024,48,428.09,243.15762519836426
1059,7a7df59a-f6e1-4227-a5de-133603403fdb,fn1048,1.32,153,1024,31,151.62,7.966279983520508
1060,ce45f457-4fd8-4382-a1aa-97bb39da92d9,fn219,1.29,265,1024,43,263.00,129.13131713867188
1061,c840164b-f812-4409-a413-2ccd7d9350ec,fn490,1.29,168,1024,33,166.44,40.44938087463379
1062,0aebfe07-8e29-4430-83da-99f84e84a19b,fn390,1.36,162,1024,33,159.90,37.871360778808594
1063,914edfe2-1947-451f-bf59-73624d962eaf,fn1366,3.65,511,1024,47,506.85,283.07318687438965
1064,3679c9aa-64cf-400f-b9f6-2a0894da78f8,fn600,1.29,186,1024,33,184.59,42.34886169433594
1065,6dfb9571-9339-4063-96a3-368655336e02,fn286,1.52,411,1024,48,409.19,220.39175033569336
1066,e2a33759-d216-4aed-a405-6a226e277007,fn239,1.56,729,1024,71,727.37,584.1171741485596
1067,0966e5ea-77fb-4c51-89b1-aab820e6f133,fn441,1.31,107,1024,30,105.63,3.4322738647460938
1068,bd2f10e6-d9ff-47b3-a21e-551f109ac7cc,fn435,1.52,354,1024,46,352.15,196.1512565612793
1069,843e9cd9-bb75-48fb-bce5-9fa42f3698b9,fn876,1.62,145,1024,30,142.87,4.126787185668945
1070,fea76399-3b4c-4ea5-b829-ea3942eeceef,fn1327,1.31,359,1024,48,357.00,218.796968460083
1071,bf6d7d15-8fbc-46e6-a004-eb0e72481caa,fn789,1.26,134,1024,33,132.18,31.978368759155273
1072,659ecaa9-3852-44ee-8d9e-ab33102402ab,fn890,2.41,622,1024,69,619.33,474.52592849731445
1073,6d74f7e4-7a3c-4b73-b95f-66fdd83636e4,fn692,2.48,129,1024,31,125.55,4.988670349121094
1074,992df65b-835c-4749-8aa2-dec47c1a9c33,fn334,1.17,458,1024,64,456.70,324.80311393737793
1075,cdbba25e-8a20-447c-b243-0e3e1f16bf42,fn887,1.38,337,1024,48,334.99,199.6285915374756
1076,e3887135-1ce3-4e16-86b8-8d5aff34ceed,fn18,1.27,660,1024,71,657.80,512.8121376037598
1077,662e6726-5a2f-4ca2-bb64-03f074029890,fn1088,2.53,368,1024,61,365.32,246.9947338104248
1078,7b6e7e5d-3b61-45cb-8a91-f27b6930aeb7,fn888,1.13,291,1024,48,289.28,178.88689041137695
1079,6df621d5-c361-4f27-a71f-3e3ad34ee1e3,fn218,2.44,218,1024,44,215.06,99.51090812683105
1080,5961bb0b-b174-4508-a233-aa20b98e6e3a,fn1348,2.00,718,1024,85,715.82,548.4817028045654
1081,c6841c9d-4e02-42d4-b2ed-9f567aa04e20,fn59,1.35,162,1024,33,160.44,25.61330795288086
1082,a3defb50-f959-4701-a393-3f1deb88b22f,fn730,1.34,132,1024,31,129.82,5.575895309448242
1083,25277ab7-2eec-47a2-b605-cc87ed695db3,fn372,1.21,220,1024,32,218.38,23.639678955078125
1084,207a0838-db8d-4433-8c81-5958a8133b9e,fn446,1.16,137,1024,31,134.87,4.357814788818359
1085,c7b02a53-1b98-40f1-8395-e51593818289,fn968,1.30,414,1024,57,412.66,266.6447162628174
1086,47b6fff7-d346-45f8-ad17-7893e7b8214d,fn1245,2.17,343,1024,48,340.71,212.7089500427246
1087,eaa59daf-e974-49be-aa63-812e230da66e,fn215,1.17,271,1024,43,269.05,117.75875091552734
1088,e17354c8-7fc9-4c09-8b5c-97b164ab27dd,fn897,1.23,97,1024,30,95.46,1.2712478637695312
1089,45100a1a-cbd9-4751-9a76-50d38f2687bb,fn745,1.89,326,1024,48,323.13,188.64059448242188
1090,4ab186fd-1d5d-495a-9b1d-32f4412b817a,fn802,1.31,271,1024,42,269.64,142.84658432006836
1091,d97c0fbb-f0b5-4aaa-96f2-593f4c8df9c5,fn408,1.87,294,1024,43,292.03,144.1798210144043
1092,f225207c-ed1d-408e-ae8b-b847f260b3bf,fn1290,1.31,286,1024,49,284.59,175.28867721557617
1093,3a3ab833-3752-43a4-9664-a4ef71937fb3,fn147,1.37,193,1024,35,191.57,47.361135482788086
1094,f9db3d39-d4c2-4b5a-b7bf-b871d1f683be,fn52,1.34,134,1024,31,132.02,3.529787063598633
1095,6d274c3a-7fac-4995-a422-c60630918be1,fn1385,2.49,916,1024,90,912.96,761.5256309509277
1096,81e00c64-addf-49ae-8caa-7d21b2d4c6ee,fn101,1.24,146,1024,31,144.65,2.298593521118164
1097,64993a12-d852-4fe4-9d18-3ee72dddfdff,fn566,1.25,144,1024,30,142.33,1.5668869018554688
1098,725aca37-0beb-4b7c-b07c-48e461109cdb,fn238,1.16,400,1024,55,398.18,263.9586925506592
1099,00e3e60d-cd01-40a3-bb91-a31cb33ea0b1,fn337,1.61,471,1024,58,468.66,326.22838020324707
1100,ae8a0de1-3388-456a-a259-aa381f97bf7e,fn783,1.23,471,1024,62,469.56,347.5499153137207
1101,2df878f1-70a1-4de0-98ed-5a98dcb2e0dc,fn823,1.39,159,1024,30,156.70,2.1660327911376953
1102,5e94d53d-bf94-486d-9c68-0aecf8d2c27f,fn1299,1.10,114,1024,31,112.57,4.305362701416016
1103,b08fc93a-2bc5-43a5-878e-b1432d0ec429,fn134,1.56,817,1024,72,815.25,662.2850894927979
1104,238a99af-e643-4de7-a444-e4b8d26363f5,fn825,2.66,145,1024,31,141.90,6.314516067504883
1105,54464fa1-922d-4f43-9c4b-f1546246dd59,fn718,1.61,325,1024,49,323.17,169.90208625793457
1106,de92173b-f4f2-4e57-8576-d28f87140678,fn190,1.34,249,1024,43,247.25,123.55160713195801
1107,5c584a7f-770e-4d27-addb-b0ce5dfa6f0a,fn460,1.54,143,1024,31,141.03,3.913402557373047
1108,d207500f-d87e-4fc9-8c36-bb9e633e2c75,fn140,1.58,132,1024,30,129.73,2.8581619262695312
1109,42493b75-54cd-4692-a3a5-3ec1d6a5912d,fn1124,1.50,171,1024,31,169.29,7.809162139892578
1110,c203cb9d-2081-40b8-b822-9d696c28f227,fn932,2.36,116,1024,31,113.63,0.000476837158203125
1111,2d30543e-1302-4025-9157-d8f45c5ae97e,fn380,1.22,277,1024,48,275.45,173.0358600616455
1112,aeb2c209-a1e0-4eea-aa63-32d2783ba82a,fn516,1.27,216,1024,43,214.50,104.6743392944336
1113,04b12b4b-2dd5-466a-baf9-7bf8b3a13b2c,fn28,1.69,360,1024,48,357.95,212.2969627380371
1114,dee72939-2d85-41fe-85a4-3190fa205156,fn698,1.27,111,1024,31,109.19,3.0486583709716797
1115,027ffd7e-f9f5-4997-8477-435d68a9b5c6,fn1195,1.47,149,1024,30,147.28,1.9631385803222656
1116,60833ed5-0c8d-4426-9b25-fd5897b16653,fn439,1.27,137,1024,30,135.38,3.3903121948242188
1117,fafd5a84-6712-4e66-b0da-c721096221c7,fn635,1.20,391,1024,57,388.95,262.4509334564209
1118,6045d783-87f4-45c5-9a59-e6fe24327c6e,fn806,1.24,272,1024,42,270.42,131.73341751098633
1119,e41b644e-e7e3-4c5f-b6b6-3e1bcb7840fc,fn1222,1.48,139,1024,30,137.49,2.9726028442382812
1120,8fafa939-ba8d-4dad-af66-319f9d86d494,fn628,2.34,331,1024,48,328.35,210.7243537902832
1121,7aa59a7e-9f0c-4999-a29b-c747146d8244,fn4,1.49,487,1024,58,485.13,325.70433616638184
1122,3de7b7a3-6642-48a4-b5f4-b26e5583191a,fn553,1.32,148,1024,30,146.35,0.000476837158203125
1123,d9e4e0dc-c67c-4b72-a09c-a6bc607a06b2,fn1426,1.51,182,1024,32,179.96,21.60024642944336
1124,c1205253-4ad2-4386-a7db-8edd50da44c5,fn530,1.29,372,1024,54,370.62,258.1827640533447
1125,7ecb23b2-f551-4bfb-9276-d3d5747642a5,fn209,1.30,338,1024,43,336.06,163.74897956848145
1126,4cc2bbfc-137c-4f69-bf22-3f9e63751391,fn1406,1.25,136,1024,30,133.79,0.00095367431640625
1127,425b1fbc-27bc-4714-ae4d-2e3c8fd659e4,fn157,1.44,310,1024,48,308.04,185.49513816833496
1128,4035b47c-43ca-48bb-8046-ee5923a7c5b7,fn328,2.55,650,1024,66,646.82,505.5665969848633
1129,95e18519-b26e-432f-8a44-8f39791c145c,fn360,1.22,283,1024,48,281.57,170.76635360717773
1130,331543aa-47e0-4c8b-a31d-d2b615e66a85,fn1068,1.98,1074,1024,100,1071.55,889.9941444396973
1131,cb36b9b8-91b1-448c-90f6-bd9da6ef509e,fn1067,1.29,311,1024,40,309.32,166.95261001586914
1132,c2fae251-a77f-415d-8058-1c702703b423,fn224,1.62,176,1024,34,173.43,39.09897804260254
1133,c33bd5f3-23ff-43e0-be0b-a4fda962fcb8,fn656,2.32,536,1024,62,533.34,390.4876708984375
1134,9db6fdef-64f2-472e-aa94-154a81e7decc,fn1072,1.47,171,1024,33,168.95,42.479753494262695
1135,66a7eaf9-a3d1-4ce6-a053-d8ebef7640f0,fn425,1.30,116,1024,31,114.63,2.306222915649414
1136,aade47e2-d8e4-4cce-9a7c-f7fc7d59a11e,fn185,1.10,248,1024,43,246.34,113.04473876953125
1137,b81ede7a-9a66-430e-9ec7-12220c21e680,fn1341,1.43,151,1024,31,149.02,11.205434799194336
1138,da0de394-52d6-4c9b-871b-8d83d36a0f0a,fn69,1.92,756,1024,86,753.53,622.840404510498
1139,1bdc8f5b-96d8-436e-9d16-d721a6bf517e,fn849,1.56,348,1024,47,346.30,214.44416046142578
1140,5fcedeaf-75dd-454b-873f-c3c3a8d1a9f6,fn1209,1.71,315,1024,46,312.45,169.9233055114746
1141,3f1501bf-519b-4e0e-b793-57fb056844c7,fn630,1.51,933,1024,86,931.11,748.0077743530273
1142,1c475390-3d86-4afe-8bbd-af10989bb835,fn58,1.48,852,1024,86,850.22,507.0452690124512
1143,d7f374a4-a611-4b8b-8638-e47c28371f40,fn39,2.36,896,1024,86,893.16,734.574556350708
1144,7472010c-b6fc-47b7-a094-5de1382dc2fb,fn1359,1.53,141,1024,31,138.55,7.666110992431641
1145,e789f250-d2db-4580-b4aa-aa7f166fcf8d,fn401,1.62,343,1024,47,340.55,205.55377006530762
1146,5d6bfce5-8d72-43eb-85d0-be9f9eb23e68,fn1181,1.35,342,1024,47,340.47,217.72193908691406
1147,a2218f27-1db3-48f8-8f55-5217aeda823f,fn471,1.26,166,1024,30,164.58,4.105567932128906
1148,3d787fe5-79a3-4381-8ee3-3710015963d8,fn644,1.80,496,1024,58,493.73,345.37816047668457
1149,bfcffbf7-fb15-4c0a-bef5-6c7a1caa1c65,fn1200,1.56,266,1024,41,264.18,107.66148567199707
1150,8c80a524-d3b8-4cd3-aede-83096582f561,fn470,1.47,129,1024,30,126.92,2.691984176635742
1151,87a3ff97-66d4-41a7-9331-78c0857f0be7,fn749,1.11,183,1024,34,181.52,57.63840675354004
1152,339cf897-e3a8-4996-b8b1-63a89ab56288,fn791,1.65,257,1024,42,254.66,130.01394271850586
1153,aec76451-f9c9-4b9e-9bbd-d3779b1adb80,fn1065,1.61,314,1024,53,312.15,181.25462532043457
1154,0e4718af-a8d3-407e-96f9-b0029557b5ad,fn266,1.51,351,1024,51,349.00,215.64626693725586
1155,59f00dcd-f0c2-4545-b8b9-0a8ff5f24938,fn1107,1.95,169,1024,32,166.97,17.490148544311523
1156,12e12ddd-4755-4982-8911-4106e06837ab,fn406,1.21,123,1024,30,121.29,5.292177200317383
1157,a4dfd9c1-655e-451e-83f6-44c6cff2e029,fn332,1.34,769,1024,86,766.99,637.6442909240723
1158,c02f5522-d776-4393-9bf7-158f37b2095b,fn1090,1.47,270,1024,44,268.00,137.5575065612793
1159,4b67f2a8-4c97-44a0-8202-386e86b70551,fn992,1.34,166,1024,31,164.40,12.988567352294922
1160,54206662-e510-400d-8638-85549e119d1d,fn1281,1.40,182,1024,31,180.22,21.94356918334961
1161,a72b53ba-0344-405d-9652-6ac460bc56d3,fn353,1.58,221,1024,33,218.79,58.17985534667969
1162,f1c76348-9973-45d5-9106-11c4bab38808,fn1388,1.20,347,1024,47,344.91,209.11574363708496
1163,84c519db-67e5-4c0e-911e-a4ad09641617,fn1367,1.51,232,1024,39,229.91,86.80009841918945
1164,4931f09d-707b-46a8-bd1c-692202cecee2,fn146,1.68,179,1024,34,176.49,53.943634033203125
1165,13b68710-a9d1-4f8f-96d9-8163f6bab893,fn540,1.38,172,1024,31,169.91,9.192705154418945
1166,dd1869ab-6ed8-4881-890d-ab6fda9e9939,fn46,1.78,145,1024,31,142.66,3.3173561096191406
1167,87051c6b-aae9-4fa0-8457-50d548a8b3ce,fn120,1.57,219,1024,33,216.45,45.427799224853516
1168,ae9a0f1d-df27-4b83-8e8f-3b96ad8cec5f,fn1004,1.42,412,1024,49,409.70,254.7457218170166
1169,f1799b73-ad49-4e93-97c1-f23026babce3,fn110,1.98,149,1024,31,146.39,7.271528244018555
1170,7618f559-dae7-4085-9c2d-ad93c39a758c,fn365,1.32,428,1024,64,426.27,308.69460105895996
1171,7a0827db-60fc-4f49-893e-799800b0ad3c,fn677,1.30,237,1024,41,235.43,112.3344898223877
1172,12c121c5-1f79-4097-8a3a-cd835b6a1289,fn526,1.49,463,1024,52,461.27,310.50634384155273
1173,47113c3c-945c-48ab-aa6c-0a46233615cf,fn464,1.32,151,1024,33,149.58,31.283140182495117
1174,09ecb667-4192-468e-acc2-fe7031654b0f,fn1282,1.27,271,1024,43,269.49,138.1359100341797
1175,eb063452-dad1-45d7-8684-e75d87eab14d,fn77,1.36,133,1024,30,131.46,1.3473033905029297
1176,094127c1-d086-4be6-bfee-87b120254004,fn271,1.24,282,1024,48,280.15,169.97408866882324
1177,c960acd2-c440-4c7d-830c-3aad5c9f2a04,fn424,1.52,140,1024,30,138.13,5.77235221862793
1178,b8830ec6-1098-432e-ad2b-ecbb78318632,fn7,1.54,146,1024,31,143.95,12.316703796386719
1179,54fd8f83-159a-496a-8436-be37a19cf13d,fn504,1.47,358,1024,48,355.57,220.65162658691406
1180,8caadc42-ea9f-4c32-bfa5-52a14312bf0a,fn793,2.52,357,1024,43,353.49,155.73930740356445
1181,0e03f32b-162a-41dc-946b-ea5826d86647,fn420,1.32,276,1024,46,274.48,162.88161277770996
1182,0c96de64-cd96-427a-a6d4-eedf811c1f71,fn882,1.45,881,1024,76,879.15,691.2333965301514
1183,8d2b9b11-a29b-428d-8f39-3319ed38236d,fn675,1.45,348,1024,47,345.69,202.6081085205078
1184,055d0e88-2288-44f8-918c-3f12d8336304,fn1243,2.44,263,1024,43,259.92,130.43928146362305
1185,ec219394-c352-4d48-8936-08b9547ecc16,fn832,1.46,169,1024,31,167.28,18.137216567993164
1186,6280b3fe-f313-43f4-830b-982ae6e01565,fn608,1.57,287,1024,41,284.56,129.0276050567627
1187,59427669-14f8-45b1-a5b9-478a58eca12a,fn854,1.27,309,1024,48,307.15,192.1687126159668
1188,9b034603-7ad1-420e-8490-930ceeffde8d,fn1417,1.47,179,1024,33,177.50,40.16613960266113
1189,1e54a754-fdcf-4b7a-b2ab-7c73d8fbb0f1,fn645,1.38,674,1024,86,672.13,547.0497608184814
1190,497f43de-e697-43fe-9f95-899f6c85b912,fn599,1.54,339,1024,47,336.92,190.46974182128906
1191,8ae57720-198b-47fa-9d7a-5aadb8005bef,fn397,1.29,442,1024,47,440.46,244.35949325561523
1192,300acb23-352d-4492-95c6-f94b794192d3,fn260,1.72,125,1024,30,122.50,0.000476837158203125
1193,f1b5ccf3-c85c-42a1-a6ef-b9ba34ca61ef,fn184,1.27,323,1024,43,321.48,150.24352073669434
1194,fda83e1c-7e48-4dbb-9639-26aefecc88c7,fn373,1.19,371,1024,62,369.29,275.58112144470215
1195,e3de56ab-87dc-4736-9e86-9d06b859e795,fn239,1.52,676,1024,71,673.68,522.2640037536621
1196,d4dd247f-1de8-4183-8155-9629fb6cf8f6,fn552,1.21,368,1024,58,366.05,250.52118301391602
1197,05ab8489-d242-4198-b60a-51c57683975b,fn620,1.42,128,1024,30,126.30,0.0007152557373046875
1198,3679d098-436c-49f2-8fc6-7bab57f2bb28,fn279,1.70,334,1024,48,331.66,196.5036392211914
1199,f15e8bed-6460-492a-a0b2-50d6ce0c5fa9,fn621,1.35,125,1024,30,122.70,0.000476837158203125
1200,ac6f42c6-708e-4f71-a70c-3c9b99f3ccd4,fn15,1.32,781,1024,76,778.77,618.6611652374268
1201,35ae6905-569e-4a20-b55f-a87a4c904f89,fn301,1.33,268,1024,44,265.86,144.4685459136963
1202,276f642a-7bb2-4d63-a975-f34a1e0ccaaf,fn681,1.49,462,1024,58,459.58,326.04217529296875
1203,1d23f5f9-1f67-47e2-806c-26261ceb9a61,fn1203,1.36,362,1024,50,359.84,222.17345237731934
1204,0906d274-065c-4619-a732-ced6c5325ad9,fn896,1.57,160,1024,30,158.32,2.496957778930664
1205,a1e5b494-3c59-4e14-b6b3-c940df24cca4,fn567,1.31,131,1024,30,128.82,1.9791126251220703
1206,bde078af-00bd-4d7c-ab47-10122e332dfc,fn498,1.54,168,1024,31,166.34,26.113033294677734
1207,7e085701-836c-4152-8a29-b6086c878d60,fn35,1.16,824,1024,85,821.98,664.8342609405518
1208,7a89f237-73a5-4ab4-86f2-0e444bdb7040,fn136,1.43,164,1024,34,162.56,42.471885681152344
1209,27d9384d-877e-41ca-af79-e4f330d5d530,fn518,1.37,131,1024,30,129.08,0.0007152557373046875
1210,73223146-e6e3-4526-acc1-dea5dfb9494b,fn1342,2.17,214,1024,40,210.87,49.50714111328125
1211,f74f4079-aa05-4b46-9a20-96f002247042,fn890,1.28,583,1024,68,581.24,414.96872901916504
1212,87e89a1b-89e2-48ca-b322-3162b47c955d,fn1130,2.41,299,1024,45,296.53,161.26251220703125
1213,9564e03d-f4d1-4c1f-8b9d-382dac193278,fn850,1.59,330,1024,48,327.68,180.34982681274414
1214,a72df56d-35f1-43df-84aa-7d6e343db90b,fn808,1.30,266,1024,42,263.84,130.02347946166992
1215,b1c54626-94c8-4240-9092-3c0539992fcf,fn1170,1.47,316,1024,46,313.87,163.5148525238037
1216,93b106b5-f08c-4db5-b8b6-b88ad8bffdab,fn234,1.24,164,1024,34,162.61,38.37442398071289
1217,abfe58de-62e8-4822-aa72-3fd418f8c1f9,fn997,1.29,357,1024,48,354.98,216.72320365905762
1218,f02f5661-be17-4266-992f-c214d2a441ff,fn605,1.30,254,1024,41,252.00,119.89164352416992
1219,827e48e7-e287-42dc-9356-0786e15a82b7,fn311,1.43,520,1024,58,518.11,248.86536598205566
1220,925b583f-6762-4b91-bf90-1eba1f3e4541,fn754,1.28,434,1024,57,432.59,298.74658584594727
1221,a905bbab-c21b-4e89-b491-d6350e0aa8d7,fn975,1.20,149,1024,31,146.91,7.425546646118164
1222,8fa3a1e2-df74-48b7-bfaa-f322447c4134,fn1305,1.61,418,1024,48,415.49,194.72575187683105
1223,914631c8-2fcd-4ee6-8c98-ad26d40725b5,fn651,1.44,366,1024,50,363.70,220.40748596191406
1224,de275842-9fc8-4c46-ad41-b33761efe12d,fn495,1.54,762,1024,86,759.89,622.0176219940186
1225,c349fdaf-d02a-4740-aea7-34c3080e5948,fn528,1.45,150,1024,31,148.06,4.516124725341797
1226,8241b8dc-4f79-40cf-aa50-21510fabffaf,fn959,1.52,393,1024,48,391.19,214.1401767730713
1227,81911da5-9716-4a6b-b05f-22f999507d8a,fn706,1.32,135,1024,31,132.79,8.183479309082031
1228,b430e2b5-2eba-4d6e-809e-8108ddb741bc,fn1404,2.28,437,1024,58,434.39,301.99480056762695
1229,7ed1845f-076f-4c68-9d32-b68e9bfdf2ca,fn1238,2.00,478,1024,57,475.38,334.87868309020996
1230,d53f0c70-66f0-4f4e-9acc-6f8d73e4534d,fn231,1.38,192,1024,34,189.62,45.25899887084961
1231,f1704b1b-dae4-4ebb-afe4-653cdb6d6604,fn578,1.14,255,1024,43,253.16,117.48552322387695
1232,d3fef714-cbdc-45f5-b5de-c55b104ac351,fn1076,1.90,358,1024,49,355.75,235.0780963897705
1233,b4183063-8d69-4815-8bf7-66cd4a16c1ee,fn610,1.85,187,1024,31,184.88,18.563508987426758
1234,69ac7b58-9ff3-4410-a476-f685bb2384eb,fn455,1.35,139,1024,30,136.91,3.936767578125
1235,22307728-96bb-4d51-bc8b-505bbbdaf9ed,fn931,1.26,127,1024,30,125.72,3.0095577239990234
1236,16f2efc0-7210-4481-ada4-b915b36aa049,fn861,1.50,424,1024,58,421.79,290.03334045410156
1237,4d6531d1-b516-49aa-b73a-af3ec30a480d,fn692,1.26,139,1024,31,137.08,5.589485168457031
1238,c3a20200-825c-41fb-abd6-e679b3dc0964,fn641,1.33,170,1024,31,167.95,12.641429901123047
1239,a9623098-fd50-4387-9a7c-8a01f0116953,fn655,1.16,217,1024,42,215.35,108.8104248046875
1240,5408ad33-debc-4c1f-b417-a5a85fc47db2,fn785,2.46,569,1024,62,565.59,385.9212398529053
1241,ee29cf1b-3678-481d-9c2a-85f5d68fbaba,fn652,1.61,274,1024,42,271.52,120.32175064086914
1242,8035d123-5cd1-4298-a9be-f08ec4927e4c,fn958,1.29,328,1024,48,326.63,208.0674171447754
1243,5def5d0c-8ad3-4a76-90c5-b9fa02ff11c8,fn798,1.44,220,1024,42,218.11,107.38682746887207
1244,81a86609-e276-4249-936d-48fcf0519930,fn1323,1.30,347,1024,45,345.42,150.70652961730957
1245,3b89ff2b-4735-496b-b863-ea4c79946981,fn1227,2.51,325,1024,49,322.39,199.16415214538574
1246,225ab459-7719-4293-9544-8378f1c4dd10,fn108,1.37,147,1024,31,145.21,16.625642776489258
1247,9dec000e-5dc4-4950-869f-4deeff42285f,fn1007,2.07,473,1024,52,470.84,284.4202518463135
1248,f4db2b6f-edd1-4f96-8e18-cfd54efeb39d,fn310,1.33,150,1024,31,148.27,23.84781837463379
1249,6d1e2623-515f-4192-9f1f-56ade8e59a44,fn521,1.24,147,1024,30,145.68,2.4650096893310547
1250,b8b9cf86-7c5b-47b2-b27d-596a475836ee,fn700,1.31,516,1024,62,514.36,370.93162536621094
1251,b5996a98-6852-4523-b5e1-775417fcd757,fn235,1.38,164,1024,34,161.85,41.79978370666504
1252,9aea5aee-dd0c-488c-b01f-4437de6d140e,fn362,1.30,271,1024,52,268.71,146.68965339660645
1253,c7a223d6-432d-4e32-9891-725c0ceb7967,fn335,1.14,120,1024,30,118.06,4.725456237792969
1254,ee9c59b4-c59e-466d-9686-91d888ed7d12,fn1292,2.44,300,1024,45,296.66,130.13982772827148
1255,cd2bdadb-9627-49cc-ba3f-d69e3d6973cb,fn20,1.49,526,1024,61,524.36,392.78578758239746
1256,fbc98040-93ac-4b6f-bded-3dee5d80cc82,fn169,2.62,180,1024,31,176.91,1.5690326690673828
1257,60bb562d-8d86-4cfd-97f8-b82eca5523e0,fn1280,1.26,208,1024,40,206.65,81.64596557617188
1258,a1caa066-c349-4dad-8d2a-dda76ce9252c,fn1144,1.57,721,1024,77,718.84,577.7192115783691
1259,56ef74cf-6254-44b7-8ff1-e204d9525953,fn131,1.30,144,1024,32,142.62,13.872146606445312
1260,eed2a513-bf14-45e5-bea0-a87ae7315681,fn920,1.31,117,1024,31,114.72,6.743192672729492
1261,547cb06e-17a0-44ef-bc38-496324b3302c,fn657,1.23,494,1024,54,492.08,305.99045753479004
1262,d15f2392-44dd-4793-b3d6-167bf0dd6a56,fn1262,1.41,387,1024,52,384.63,261.4481449127197
1263,b8cd2157-4fc7-442f-a1a8-1db108382044,fn190,1.11,234,1024,43,232.72,112.84399032592773
1264,685dd86c-bc95-491d-a48e-6a3dc6882a7a,fn1291,1.84,247,1024,31,244.56,8.359909057617188
1265,d42f2415-ef00-405b-809a-8ce0d7d9f5bb,fn811,1.47,259,1024,42,256.98,120.68653106689453
1266,27000100-39a9-4bae-8ebe-68dff0a416b7,fn560,1.57,545,1024,63,543.15,375.89049339294434
1267,18dc8d4a-56a6-4090-a9b4-b123ce95e257,fn1005,2.44,372,1024,49,369.55,223.7231731414795
1268,d4d753d8-7d4e-4681-9f91-81ed7f38286f,fn1382,1.44,529,1024,62,526.96,387.1755599975586
1269,9f28d5ec-f31c-480d-b727-94e860220141,fn1086,4.34,438,1024,55,433.19,280.9000015258789
1270,6d8496d5-741b-4197-91c6-07431b41dfd0,fn926,1.28,436,1024,56,434.34,307.7836036682129
1271,815baa60-dec3-4bb3-bfe7-b59a16d238cf,fn145,1.48,158,1024,31,156.18,12.552738189697266
1272,e0601eee-e8b3-41c2-afd8-45025e4d5bb1,fn986,1.47,363,1024,48,360.67,233.30211639404297
1273,de5898c2-4978-409c-b054-5234ed2e01ab,fn646,1.27,167,1024,31,165.34,4.532098770141602
1274,1df37579-5a94-4e35-af90-30d743dc375b,fn1271,1.40,622,1024,64,619.83,490.74292182922363
