,request_id,function name,duration (ms),billed duration (ms),memory size (mb),max_memory_used (mb),init duration (ms)
1918,7f355391-28ae-4f09-aee7-884f63bce82c,fn1230,1.34,676,1024,47,674.01
1919,999a2546-5563-4862-9d92-d5fe61fe93eb,fn1374,1.82,209,1024,28,206.38
1920,1f2c44d1-ca66-46ca-8098-55ca8548f19b,fn1051,1.84,320,1024,43,317.40
1921,257b4690-278b-499b-a4fb-0c0671ed61be,fn1421,1.27,131,1024,26,128.94
1922,5fa759a9-46bf-4d88-b529-69159fb4a38e,fn1069,1.38,140,1024,27,138.31
1923,ec44bfea-a4b6-43de-bc52-24192e22de99,fn808,1.19,196,1024,38,194.56
1924,93406ec5-af22-4bba-bc5c-7a51084bbcf2,fn602,1.83,201,1024,27,199.15
1925,7e50c203-a733-4571-b73a-1b8b4f2d3b27,fn1074,1.26,369,1024,51,367.28
1926,3c011b13-02f5-4c88-aee9-7bbe6fb735c2,fn760,1.21,376,1024,52,374.33
1927,63e5129e-872c-4901-8531-0c6b585216f8,fn1164,1.54,790,1024,43,788.40
1928,00dc9da8-797b-4bf7-91c9-531e7bd71311,fn223,1.20,123,1024,28,121.39
1929,9805ad72-c755-49ce-9f03-35692fc2c4fa,fn943,3.18,721,1024,58,717.09
1930,e3672892-029a-4a76-8671-00a51fb21e51,fn1202,1.31,365,1024,54,362.87
1931,08b1fbed-d526-4a6a-82a4-fa9181a3650f,fn994,2.52,186,1024,25,183.29
1932,eeea6035-3a08-4e96-83ca-e2a6792094ac,fn434,2.60,392,1024,40,388.87
1933,b364d77d-13c6-45ec-8f92-9173fab7229f,fn161,1.28,149,1024,26,147.01
1934,e423fa11-b751-4945-b112-d26cf0b71e09,fn570,1.79,368,1024,33,365.37
1935,531e4cb8-f17a-4150-94f7-7a51d95718aa,fn1358,1.19,146,1024,32,144.80
1936,e0305cbe-05ff-4f56-b4b6-dc3b419c0135,fn170,1.72,328,1024,45,325.31
1937,a189514d-ea47-45b6-b2dd-91c3dac27cb1,fn664,1.36,522,1024,43,520.61
1938,f4570fac-dc3c-408c-962e-fc33a1de8a33,fn839,1.35,141,1024,26,139.60
1939,5c4ff32d-7e92-4c71-a225-31de381d59f7,fn340,2.47,421,1024,42,418.34
1940,1a85f53e-9b2a-4444-ab94-b1d151e90e0a,fn426,1.30,158,1024,26,155.71
1941,fbdb36ed-7119-4b64-b09e-eef0dd809ea7,fn593,1.74,489,1024,54,486.68
1942,a189514d-ea47-45b6-b2dd-91c3dac27cb1,fn664,1.36,522,1024,43,520.61
1943,a207f14e-41c1-4cdc-9050-f0bb5d02f849,fn1024,1.68,999,1024,98,996.49
1944,d9ef4dc4-5181-43eb-bf28-af21e56f7fbb,fn1323,1.48,301,1024,40,298.98
1945,ccf5a819-d490-4859-823d-e03c6560648b,fn817,3.06,264,1024,39,260.00
1946,09f3ebfc-2040-4ee1-a516-5352082ad3a7,fn1133,2.45,1818,1024,166,1815.12
1947,ea2839a0-f66e-4565-aa09-874ea4c51e42,fn274,1.70,311,1024,44,308.71
1948,70a08dc2-5b70-4073-9fee-a4334b58d66c,fn84,1.33,363,1024,56,361.18
1949,ce64b253-3bc9-42f7-adf7-992946e9247a,fn703,1.25,324,1024,46,322.05
1950,d4cef35c-b2e2-4942-9198-43de051250f5,fn287,2.52,407,1024,43,404.39
1951,76511ba0-6fa5-4e82-a3aa-209be137723b,fn114,5.39,138,1024,28,132.05
1952,8353b4d2-4e31-430c-9e54-6c2b1057b6b1,fn1147,1.02,97,1024,27,95.14
1953,54d402df-c0ff-4e7b-b6b8-94ed4b3490bf,fn53,1.74,100,1024,26,98.24
1954,5d56a49c-0b8d-4fcf-8504-d5dbf065ad23,fn1210,1.34,299,1024,39,297.38
1955,1a593b27-27e2-4b4e-8c07-fa2d2d74dd1e,fn1142,1.70,185,1024,25,182.47
1956,a189514d-ea47-45b6-b2dd-91c3dac27cb1,fn664,1.36,522,1024,43,520.61
1957,29172c6e-b222-4900-8d22-7f1c5d85336d,fn1417,1.45,140,1024,28,138.32
1958,d8d203a7-0998-4677-9e91-3520701e3295,fn1380,1.31,494,1024,59,491.79
1959,68792229-c67f-4327-8700-40087b4a5fd2,fn330,2.36,712,1024,81,709.13
1960,aa0b0ffa-a24f-443c-b836-a040b8c22188,fn373,1.51,504,1024,54,502.25
1961,42396594-8a47-4452-a863-342af64bc95d,fn421,2.43,334,1024,43,330.61
1962,8a5806bf-82a2-441f-9bf4-9a1924a6b946,fn1172,1.59,1900,1024,181,1897.57
1963,a12ddf59-e056-452c-b008-11b9856d8b4d,fn86,1.27,384,1024,57,382.38
1964,39ca7ac2-2d8a-43fe-a1c9-e0125fa70368,fn1318,1.76,469,1024,52,466.73
1965,e423fa11-b751-4945-b112-d26cf0b71e09,fn570,1.79,368,1024,33,365.37
1966,d1354166-4ba7-4476-9109-e99aa57e77a5,fn993,1.55,503,1024,54,500.84
1967,6c45a77c-c6ba-429a-814e-8d3bad7ad991,fn1162,1.06,247,1024,43,245.67
1968,3ac19ded-8cda-41aa-9b2b-829d9e34e365,fn482,2.17,1296,1024,100,1293.22
1969,362a63ab-1908-4a2a-aa3e-8c749289d6ef,fn1048,2.79,162,1024,26,158.63
1970,ae1b9743-be31-4b5f-b889-7fcd76d9b6e6,fn448,1.48,323,1024,43,321.31
1971,ec5def64-2c7c-4b58-b503-49718fcb789e,fn335,1.33,139,1024,25,137.46
1972,3ac19ded-8cda-41aa-9b2b-829d9e34e365,fn482,2.17,1296,1024,100,1293.22
1973,80364486-700e-48e2-998a-dde31aac73e0,fn490,1.36,412,1024,59,410.05
1974,c5c19a11-1185-4a6e-bca7-0d3e59d181b3,fn219,1.56,235,1024,39,233.08
1975,4df21222-2cac-4e1b-a985-9d74811450a4,fn187,2.32,248,1024,40,244.86
1976,dfe4145f-5982-41f9-9b83-ad0478c2ce3b,fn390,1.69,180,1024,28,177.93
1977,f38957a1-68dd-4576-ab09-c253008ff611,fn1366,1.47,514,1024,43,512.42
1978,82a54c52-018c-4191-a2a5-f53e1b5d355e,fn1357,1.18,310,1024,47,308.78
1979,4e69521c-c776-4edb-b3e2-9dd5783aedaa,fn12,1.27,633,1024,62,631.32
1980,ac85630c-3fdf-4929-9635-6297fac0d722,fn1165,1.46,392,1024,43,390.07
1981,a12e6ff2-fe1b-4860-8d11-d52d90d1aec9,fn600,1.46,141,1024,28,138.72
1982,3e96a31b-2a9f-4b18-a3e0-7228582a30c8,fn1050,1.33,245,1024,44,243.30
1983,d37e44fc-fd5d-48e0-ab17-752bdd4ec59a,fn1218,1.77,316,1024,47,313.83
1984,47f5ccfc-9684-42df-8cc0-c24310386e39,fn239,1.25,558,1024,64,555.88
1985,55e1ad1b-1111-4b75-94cd-3bc2b7d2cf0e,fn286,1.44,325,1024,44,322.95
1986,f5e6c9ef-c8d2-41e6-809f-d9d46d7bd73a,fn1122,1.78,624,1024,62,621.38
1987,ec5def64-2c7c-4b58-b503-49718fcb789e,fn335,1.33,139,1024,25,137.46
1988,a207f14e-41c1-4cdc-9050-f0bb5d02f849,fn1024,1.68,999,1024,98,996.49
1989,001b4383-72f1-49df-b77e-93a41379fe23,fn217,1.41,280,1024,39,278.44
1990,dce0a768-2891-4873-a8a5-30e13b2af16e,fn441,1.55,104,1024,26,102.27
1991,b364d77d-13c6-45ec-8f92-9173fab7229f,fn161,1.28,149,1024,26,147.01
1992,b3a7a25d-7ef3-40c9-99ac-db69be7ba422,fn465,2.36,601,1024,71,598.63
1993,4a2a2cd9-4e47-4b3a-8660-1054bd598834,fn536,1.49,970,1024,81,968.28
1994,2ff383f0-338a-418c-9199-39edbe4e3f1d,fn1356,1.45,1167,1024,138,1165.50
1995,4ac2e67c-f3ce-4e27-b836-566b1858fe52,fn812,1.51,352,1024,38,349.77
1996,465bdedf-a721-4be4-85c6-b7b61dee9c07,fn435,1.32,383,1024,42,381.58
1997,58a60435-462e-4b46-84d7-0fb6e69354ab,fn876,1.39,214,1024,25,212.32
1998,520dad62-d0f9-4ddf-bb5f-c2e7d7312b32,fn1327,1.25,455,1024,43,453.45
1999,4e40ebe5-9590-4ba0-8e44-42c031bd4a43,fn85,6.51,394,1024,57,387.40
2000,3c7c5197-1a52-41aa-8d33-da18882d1eae,fn913,1.40,346,1024,44,344.45
2001,51944f91-896d-4e95-a5dc-952a763a8f1b,fn1132,12.18,201,1024,26,187.82
2002,fe27c18d-4188-4951-893e-f100a8a63358,fn1101,13.49,755,1024,69,741.38
2003,66d4bed5-5a4f-4988-943c-21f220e72790,fn750,1.33,245,1024,38,243.34
2004,d1345fc1-7021-4c6f-a6ec-e368933a5690,fn890,1.37,518,1024,59,515.89
2005,57310391-0602-4123-83d4-9cf5acb25d50,fn692,1.90,129,1024,26,126.42
2006,bc72b087-bb32-449f-934b-c3fddb97daba,fn601,1.19,140,1024,27,138.81
2007,8cd686e3-afe0-4913-aa48-c3bfce5acaba,fn449,1.46,289,1024,43,287.07
2008,bc81da9c-2791-426f-bcea-ae174d9dc344,fn1076,1.30,1536,1024,110,1533.72
2009,3888dc33-7477-46a7-8cbd-939c10532353,fn887,14.93,413,1024,43,397.23
2010,7722dad8-8601-4416-aa3f-1ee4c7ba7191,fn18,1.37,614,1024,62,612.62
2011,2bdc2430-30c7-4416-b0fa-0186670b9b5c,fn334,1.25,648,1024,69,646.00
2012,4a2a2cd9-4e47-4b3a-8660-1054bd598834,fn536,1.49,970,1024,81,968.28
2013,e5dc8b11-f99b-4cd4-b446-5cba841a56b9,fn458,1.24,376,1024,56,374.00
2014,1195dc7b-41fc-4521-b00e-e2d97502c8a9,fn1100,1.18,255,1024,39,253.43
2015,59499c56-2ec8-4fc5-9b93-0d537f045322,fn888,1.23,478,1024,43,476.40
2016,3c5f7283-38f9-4ada-a7fd-4849f069be0c,fn1088,1.36,1031,1024,77,1029.04
2017,3c5f7283-38f9-4ada-a7fd-4849f069be0c,fn1088,1.36,1031,1024,77,1029.04
2018,8ad5388a-c2ae-4fbf-bcda-8bafa54a3d7e,fn700,1.28,435,1024,54,433.46
2019,6a01cefb-89d6-4595-a3b6-701f456bb835,fn457,1.34,1684,1024,205,1682.31
2020,e3672892-029a-4a76-8671-00a51fb21e51,fn1202,1.31,365,1024,54,362.87
2021,04e5d0d4-1b48-4872-85a7-bcf450f415a6,fn218,1.63,280,1024,39,278.24
2022,1fac0266-d1e2-4b50-af8e-0ed06cb69c82,fn1348,1.74,921,1024,97,918.80
2023,d783e804-9693-42c5-95a4-e4d20a1816d3,fn1239,1.50,704,1024,70,701.97
2024,bc1b3e72-1a0d-464b-9af6-840b2c776711,fn513,1.38,213,1024,26,211.06
2025,616d8b53-5887-4a5a-9c97-bf0403b70a23,fn730,1.84,122,1024,26,119.54
2026,644dc9b4-7857-43a8-b91d-99b2678cddf6,fn107,1.61,139,1024,26,136.60
2027,3fe24bd9-f438-4d83-bd7d-5d0653f5e582,fn89,1.34,365,1024,57,362.80
2028,29f3a8bd-62a3-4f81-ad40-e737b61c8164,fn168,1.61,125,1024,25,123.39
2029,738a3a10-fc05-4c6a-a467-3b481acdfd97,fn928,1.25,556,1024,70,554.22
2030,f5aa3a56-940e-4eee-90e7-98e5647a8e8e,fn1336,2.18,121,1024,29,118.21
2031,28f9dc0e-d8d1-4a28-8385-9a792f4f2538,fn1040,1.42,196,1024,29,194.49
2032,b3a22230-0cb7-47a6-ae43-904c36a3ae4e,fn372,1.34,438,1024,57,436.64
2033,c469db20-397a-4678-aad7-67d10b14e66e,fn446,1.64,247,1024,26,245.19
2034,b62d4af3-b4ed-4f1d-bcb5-414cc78f85c9,fn936,1.62,462,1024,57,459.52
2035,3ac19ded-8cda-41aa-9b2b-829d9e34e365,fn482,2.17,1296,1024,100,1293.22
2036,fbd7070a-71db-4cdc-8bf5-bb10af61cd15,fn1245,1.76,355,1024,43,352.88
2037,f72a583f-a909-4a0f-aba5-a30b72f1d397,fn59,1.34,151,1024,27,149.21
2038,511aded3-da30-4642-8d7d-1e4acd2ef3ec,fn311,1.55,316,1024,51,314.43
2039,3888dc33-7477-46a7-8cbd-939c10532353,fn887,14.93,413,1024,43,397.23
2040,e42236a5-0363-400c-827d-8f634baf3691,fn733,1.78,112,1024,26,110.19
2041,b7ba0da3-bcb1-44e8-80e1-9b1d6379d5b8,fn301,1.38,405,1024,40,403.33
2042,e5ecf3d0-7c15-4a32-94a7-0bae0468e94a,fn571,1.41,437,1024,48,435.34
2043,b6f1b5e1-2661-4285-9250-8da3becf8de4,fn229,1.35,295,1024,28,293.32
2044,f411d84f-2def-4e1a-970b-668fce3a4f02,fn215,1.40,216,1024,39,214.50
2045,a8ddc764-1774-4292-acfa-1ea3ec086ed5,fn550,1.37,334,1024,50,332.41
2046,8c4cdf70-f777-4d73-972d-f70e00239ce5,fn1150,2.48,106,1024,27,102.72
2047,4c1aa6f3-a496-4bcc-9c47-c68a75a00987,fn897,1.30,312,1024,58,310.21
2048,fd25016f-8211-46c2-ae1b-60689df4bec0,fn745,1.42,380,1024,43,378.02
2049,b2a4b754-61cb-45d8-aa7c-8a9bc0551017,fn408,2.28,566,1024,40,562.83
2050,b5927c42-7880-4854-9b02-cbd4d71b7564,fn1135,1.65,366,1024,43,364.28
2051,50e988a7-eabb-4716-87d1-8b1c5012c37e,fn802,1.28,179,1024,38,177.11
2052,7f6fc460-443b-4b46-8913-5a6210862401,fn811,1.69,326,1024,38,323.88
2053,be70de62-5c70-4dcc-8ca2-c4cf2b61e43d,fn1290,1.91,354,1024,44,351.50
2054,70a91f33-5b70-476f-94e7-94692b65010f,fn147,2.02,464,1024,52,461.51
2055,70a08dc2-5b70-4073-9fee-a4334b58d66c,fn84,1.33,363,1024,56,361.18
2056,6aad8ec7-e49d-48f9-af3b-2f5fbceaec5a,fn1083,1.37,390,1024,58,388.17
2057,c57fc387-99bd-4a29-ae76-66ce0fe596a8,fn385,2.14,132,1024,26,128.93
2058,24c087af-0263-4cff-ada6-657a419858ad,fn11,3.02,865,1024,63,861.55
2059,5d56a49c-0b8d-4fcf-8504-d5dbf065ad23,fn1210,1.34,299,1024,39,297.38
2060,4775bcf7-21f9-4f14-986e-475fbffa50cf,fn304,1.57,399,1024,50,396.77
2061,c77a44dd-ed4e-49c2-b917-2f6ca02244dd,fn1082,1.51,274,1024,39,272.06
2062,f0eb33ca-d387-4120-86dc-99717ec584fe,fn1396,10.95,1835,1024,179,1823.20
2063,fbc4685d-7312-49e8-875f-89b08de4852e,fn52,1.60,174,1024,26,171.46
2064,755ec9d3-5a05-4458-9e39-773664257ebe,fn908,1.42,275,1024,40,273.27
2065,526c59b1-938e-4e54-a558-2b0cf067434e,fn101,3.69,117,1024,26,113.05
2066,74e5fb60-46ca-4646-82b6-039d4258ddb1,fn1117,1.52,291,1024,44,289.29
2067,0b3ad8b8-dbf1-4ba6-ad39-fc1a9f179260,fn1161,1.59,1658,1024,135,1656.24
2068,5166faeb-a36c-4d7d-a37e-99c188b2fe5a,fn1329,1.41,215,1024,26,213.57
2069,ef43cf80-87ca-4a89-a745-119abaea6489,fn545,1.09,109,1024,31,107.83
2070,72db0687-59e4-462e-8948-e8073d914fc7,fn45,1.31,132,1024,25,130.22
2071,d927e5bb-6d5c-4259-8745-fbe27d71a5c3,fn1385,1.19,947,1024,84,944.96
2072,82030c95-fdbe-40f6-84ba-ee85809c91b7,fn566,1.33,522,1024,58,520.58
2073,a5ab231a-6fd4-4dd6-823f-0b4aec71d952,fn633,1.29,537,1024,68,534.71
2074,afec46e4-991d-4351-b21e-7a09f245d0e2,fn238,1.41,332,1024,48,329.78
2075,e1c7aa99-ac6b-414e-9a64-17b9384517c0,fn1056,1.45,349,1024,25,347.54
2076,cd220a58-3a74-41a1-9378-2d1cebd8b0d1,fn337,2.67,425,1024,52,422.11
2077,5fa759a9-46bf-4d88-b529-69159fb4a38e,fn1069,1.38,140,1024,27,138.31
2078,83eb60d3-4430-4da3-a86e-edeb06d020c3,fn1299,1.20,638,1024,57,636.10
2079,d4cef35c-b2e2-4942-9198-43de051250f5,fn287,2.52,407,1024,43,404.39
2080,5fba378b-d991-4781-9fa7-81045ca3278c,fn823,2.52,434,1024,57,431.42
2081,71df7823-40a4-410f-bd1d-6770c42819b3,fn134,1.37,1439,1024,101,1436.97
2082,ac7efff2-cdb8-4279-8dd1-2163540522c4,fn166,1.51,115,1024,25,113.04
2083,2daada42-77ea-429b-bdde-726473fb90d8,fn899,1.33,431,1024,58,429.35
2084,5166faeb-a36c-4d7d-a37e-99c188b2fe5a,fn1329,1.41,215,1024,26,213.57
2085,438b91f4-1a37-49c7-8c79-01b98793fbac,fn650,1.23,299,1024,43,297.69
2086,d3685915-1894-4b3b-b135-e2a292187c48,fn825,1.60,729,1024,59,726.58
2087,7cbbb03c-931b-4b9a-bbaf-a3c70181bd09,fn1196,2.53,234,1024,37,231.18
2088,d1bb60bc-d94e-4016-81ed-bc1044212016,fn228,1.44,144,1024,28,142.11
2089,adf056ab-402a-4a4e-b49e-07bd1fbe6b63,fn1384,1.40,1158,1024,127,1156.05
2090,83faa62e-16b2-49d1-84ac-addc872fc242,fn190,18.09,522,1024,40,503.45
2091,ec5def64-2c7c-4b58-b503-49718fcb789e,fn335,1.33,139,1024,25,137.46
2092,ca018125-8e3d-4b69-a49c-bc1acfb13680,fn1284,2.56,159,1024,31,156.06
2093,2fd4c44f-0e3b-464c-97d3-ca9bccb288d9,fn460,2.20,485,1024,57,482.32
2094,1face46a-1634-411a-ba13-624ca4a325d3,fn140,1.36,138,1024,26,136.59
2095,64284472-6826-442f-8b4a-1359514dfe61,fn1060,1.69,213,1024,43,211.16
2096,c59fb56a-f68f-40c9-a0cf-d56334337a39,fn1124,2.25,108,1024,26,104.98
2097,64f479d6-fd83-4a9f-9e05-0f366d463fd6,fn948,1.48,459,1024,56,456.85
2098,5c34ad6b-95e9-49f2-a4c8-603f9d87ae23,fn932,1.39,181,1024,25,178.95
2099,3c9cb13d-dd8d-4e65-817c-ea39ab0e8f6d,fn770,1.21,560,1024,52,557.92
2100,4f8a1dc2-5c02-400c-933d-8819c27a4c84,fn905,2.31,1190,1024,98,1186.80
2101,53d44f99-e73b-4d46-b62f-ff5a63b64ca0,fn1095,1.77,373,1024,45,370.78
2102,8967cc04-7e1f-4a52-9853-cf648ba176c4,fn380,1.43,303,1024,44,300.81
2103,8707f1f6-f9ec-4e92-a0ea-713ba0110a51,fn516,1.39,295,1024,39,293.12
2104,5cf17d91-1645-4e54-8421-b7706ae0cfa6,fn149,1.74,101,1024,26,98.63
2105,9001f65c-acfd-4e55-8bcc-5ef2c1db0bd8,fn106,1.38,167,1024,26,164.84
2106,0fdc8421-ef23-46a8-bf41-bdb71b906539,fn197,1.85,312,1024,39,309.29
2107,390eb908-f5ec-4c02-895d-e475df390030,fn422,1.55,305,1024,43,302.79
2108,127e4ff8-7fa3-4f37-8546-0b95a3229eae,fn964,1.45,150,1024,26,148.03
2109,ae1b9743-be31-4b5f-b889-7fcd76d9b6e6,fn448,1.48,323,1024,43,321.31
2110,881aa5d3-9b41-4cc4-9e05-89f55d6a6ebb,fn1140,1.17,614,1024,57,612.15
2111,aeafd028-d225-48ad-bf00-b800144f5a0c,fn28,1.11,249,1024,43,247.33
2112,03a54d6d-1a0c-45f5-b29c-fdb9c37f3ac7,fn466,1.20,255,1024,57,252.80
2113,afec46e4-991d-4351-b21e-7a09f245d0e2,fn238,1.41,332,1024,48,329.78
2114,90dff1b9-424a-44ad-ace3-a7b478f63757,fn1195,1.08,279,1024,56,277.54
2115,1dcbdda2-3bbb-42a3-b67a-83a123999280,fn236,1.37,131,1024,28,129.36
2116,6f1120b3-b347-4974-a01b-d96a50e41edb,fn1023,3.84,191,1024,28,186.46
2117,f65d29db-15c3-42b3-8311-aaa255387314,fn698,1.34,344,1024,26,342.14
2118,c57fc387-99bd-4a29-ae76-66ce0fe596a8,fn385,2.14,132,1024,26,128.93
2119,4e69521c-c776-4edb-b3e2-9dd5783aedaa,fn12,1.27,633,1024,62,631.32
2120,71df7823-40a4-410f-bd1d-6770c42819b3,fn134,1.37,1439,1024,101,1436.97
2121,998cc07b-e03d-43d1-9ce8-6cce07668d46,fn546,2.42,544,1024,46,540.89
2122,364bab0d-22f9-4f7d-9f99-2a03900a9059,fn299,1.56,272,1024,27,269.86
2123,0b064670-95ed-4dd6-a7b6-06f1df15c263,fn635,2.69,546,1024,69,542.66
2124,7c38620f-ae5b-4590-ac7b-8b00feb16260,fn439,1.63,183,1024,26,181.36
2125,5790c60e-cd66-40d2-aaf2-2e3ba7bdf9b0,fn806,1.53,376,1024,38,373.94
2126,dbc414c8-e2ce-4dda-924c-eb06ec4f6ad4,fn721,2.58,585,1024,45,581.48
2127,75d82c67-1535-4f61-8386-f1ddc764b1d1,fn1154,1.38,158,1024,25,155.74
2128,ac85630c-3fdf-4929-9635-6297fac0d722,fn1165,1.46,392,1024,43,390.07
2129,9e5e961a-3273-4ffc-87e0-194bff9c55a1,fn1319,1.28,291,1024,45,289.23
2130,3112480d-3762-4bfb-94e3-4e37f3fc37ff,fn100,1.70,182,1024,26,180.04
2131,8c2c4577-b03d-4d56-a861-5e9dccfc8982,fn673,7.21,487,1024,29,478.95
2132,24c087af-0263-4cff-ada6-657a419858ad,fn11,3.02,865,1024,63,861.55
2133,bc81da9c-2791-426f-bcea-ae174d9dc344,fn1076,1.30,1536,1024,110,1533.72
2134,8b97e5f5-e684-46c2-98c3-ec1c6cb9e9c0,fn553,1.89,175,1024,25,172.81
2135,ec5def64-2c7c-4b58-b503-49718fcb789e,fn335,1.33,139,1024,25,137.46
2136,07b6ea90-3c26-41a9-8336-ed3f6e6cfb6e,fn1426,1.28,201,1024,45,199.65
2137,6d9aa544-26c3-4466-a46f-5b5e82ffc702,fn209,1.62,270,1024,39,267.88
2138,797aa569-b50d-4a20-bcf8-901ba6b90546,fn350,1.40,135,1024,28,133.09
2139,7c1b4bc3-4124-4421-a768-00c49521fb45,fn1222,1.94,167,1024,25,164.15
2140,aface63d-7524-4a75-9379-aa0e617caa6f,fn530,1.58,602,1024,65,600.28
2141,2ff383f0-338a-418c-9199-39edbe4e3f1d,fn1356,1.45,1167,1024,138,1165.50
2142,63999d54-fe48-4d73-b342-e0bd2f78b3a9,fn1406,5.42,197,1024,25,191.21
2143,779217e9-ae42-4958-98fa-c58ad4118fc1,fn157,1.66,342,1024,43,339.84
2144,140920c2-589b-4019-97af-d820de6ce5d3,fn328,1.31,625,1024,63,623.18
2145,21948df2-667a-43a4-9493-1f37c5144030,fn680,1.46,156,1024,25,154.52
2146,561769d9-30de-4f00-9a99-7b364e1b3eea,fn360,1.69,351,1024,43,349.04
2147,f18c425b-c1b7-49b1-955f-0306b7291263,fn198,1.42,321,1024,39,318.97
2148,b62d4af3-b4ed-4f1d-bcb5-414cc78f85c9,fn936,1.62,462,1024,57,459.52
2149,c9ae81d0-7bca-48dc-9028-fe7ab27ebf24,fn1292,1.33,435,1024,63,432.84
2150,5c34ad6b-95e9-49f2-a4c8-603f9d87ae23,fn932,1.39,181,1024,25,178.95
2151,a3488696-7a1c-479b-8f38-c5ffe8fe12d4,fn1068,1.40,2435,1024,149,2432.76
2152,dbc414c8-e2ce-4dda-924c-eb06ec4f6ad4,fn721,2.58,585,1024,45,581.48
2153,cbdec0a0-d4c3-4b24-93d1-2e4792f061fd,fn224,1.44,259,1024,28,256.65
2154,5ab8ea73-5128-4414-bad8-928680e78378,fn352,1.07,236,1024,43,234.57
2155,526c59b1-938e-4e54-a558-2b0cf067434e,fn101,3.69,117,1024,26,113.05
2156,15de49db-3716-417f-a5a5-ebe639c2c134,fn1072,1.41,1297,1024,127,1294.69
2157,5b482204-8820-47ce-b92e-4228a0d6953b,fn425,1.55,155,1024,26,153.02
2158,7c1b4bc3-4124-4421-a768-00c49521fb45,fn1222,1.94,167,1024,25,164.15
2159,6dafc5cb-9216-40f0-8b7c-d7a8e4e5c554,fn475,1.10,351,1024,63,349.75
2160,ad5ec841-0630-4484-87cd-04c198804287,fn656,1.29,401,1024,52,399.19
2161,f699947f-b3be-49a7-8244-769ca56a346f,fn1223,2.62,440,1024,50,436.94
2162,e894f78c-3bcd-4f76-9de9-83428fee4cd7,fn1205,1.22,148,1024,26,146.05
2163,2bdc2430-30c7-4416-b0fa-0186670b9b5c,fn334,1.25,648,1024,69,646.00
2164,1195dc7b-41fc-4521-b00e-e2d97502c8a9,fn1100,1.18,255,1024,39,253.43
2165,dbc414c8-e2ce-4dda-924c-eb06ec4f6ad4,fn721,2.58,585,1024,45,581.48
2166,cbf1869b-ad2e-45f9-97b4-3d061b77c026,fn185,1.36,309,1024,39,307.53
2167,11d20eb2-0e2e-4ec2-bcbc-fecf10422a12,fn500,2.58,192,1024,28,188.71
2168,c469db20-397a-4678-aad7-67d10b14e66e,fn446,1.64,247,1024,26,245.19
2169,1195dc7b-41fc-4521-b00e-e2d97502c8a9,fn1100,1.18,255,1024,39,253.43
2170,c9ae81d0-7bca-48dc-9028-fe7ab27ebf24,fn1292,1.33,435,1024,63,432.84
2171,b949bb39-2e07-4d7b-8f15-90a9c697af53,fn746,1.47,338,1024,47,335.59
2172,5683d57f-d235-4c68-9600-661fc3b71d87,fn1389,2.23,538,1024,76,535.37
2173,a45cc0a1-accd-4695-b51a-9b03420c43be,fn174,1.57,295,1024,39,293.25
2174,129b19de-1af4-4d79-a90e-5ea387d09609,fn1341,1.16,541,1024,59,539.69
2175,73a36bd8-975f-4b2c-a3c1-14218205cc7f,fn69,2.44,801,1024,81,798.01
2176,e423fa11-b751-4945-b112-d26cf0b71e09,fn570,1.79,368,1024,33,365.37
2177,817aeb08-2545-4307-a87a-52c3211d47d8,fn849,1.35,338,1024,42,336.31
2178,20531643-14d9-4741-8ae1-f045b9c41938,fn1209,2.58,408,1024,42,405.17
2179,83faa62e-16b2-49d1-84ac-addc872fc242,fn190,18.09,522,1024,40,503.45
2180,58a60435-462e-4b46-84d7-0fb6e69354ab,fn876,1.39,214,1024,25,212.32
2181,20702d68-546a-4603-a730-26838663ff4c,fn630,2.99,1185,1024,81,1181.72
2182,74b1cf70-d726-4f85-be69-b24029d365a2,fn58,1.25,807,1024,81,805.09
2183,66b61f67-9487-40e8-999b-022e532677f9,fn39,5.83,1076,1024,81,1069.95
2184,93156aba-25e1-4866-99d5-6c91fbf94b2f,fn401,1.28,362,1024,43,360.56
2185,c715168e-f55f-4025-8339-ffac8ff936f3,fn940,1.53,507,1024,58,505.00
2186,4e69521c-c776-4edb-b3e2-9dd5783aedaa,fn12,1.27,633,1024,62,631.32
2187,610495e7-7385-4ffa-9028-a9f5e03fa5ce,fn104,1.17,2011,1024,177,2009.40
2188,4f70ff32-7bd8-4893-aaa3-da3bada37644,fn1359,1.26,1216,1024,98,1214.25
2189,68792229-c67f-4327-8700-40087b4a5fd2,fn330,2.36,712,1024,81,709.13
2190,70a08dc2-5b70-4073-9fee-a4334b58d66c,fn84,1.33,363,1024,56,361.18
2191,62ae2519-d5b1-49b7-a7d4-5ed1f9b19d63,fn471,1.31,527,1024,57,525.66
2192,3374596a-a7cb-4835-a8f1-833238012a60,fn1200,2.38,263,1024,37,260.44
2193,eeea6035-3a08-4e96-83ca-e2a6792094ac,fn434,2.60,392,1024,40,388.87
2194,43d01ab8-9ef0-43dc-8333-fbeec77029eb,fn644,1.55,546,1024,52,543.92
2195,42ae7fe1-5954-4efc-a08e-31d2ddb75cc8,fn470,2.72,566,1024,57,562.33
2196,ea2559c6-1837-44ca-a341-77a62554d813,fn791,1.29,250,1024,38,247.80
2197,1bde9f4c-94e9-46ee-ac33-ec19512a2486,fn1192,2.70,138,1024,29,135.06
2198,8967cc04-7e1f-4a52-9853-cf648ba176c4,fn380,1.43,303,1024,44,300.81
